Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2016,260032,Algonquin #3,Submitted,1616 E. 50th Street,60615,,,KENWOOD,Multifamily Housing,"59,310",1950,1,,53,"759,869.5","5,501,499.7",,,,105.6,137.6,116,147.5,432.3,7.3,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2016,252024,CICS Loomis,Submitted,9535 S. Loomis St.,60643,,,WASHINGTON HEIGHTS,K-12 School,"52,000",1961,1,,34,"1,354,576.3","3,199,673.9",,,,87.6,146.4,95.6,154.3,419.6,8.1,41.72018758,-87.65671845,"(41.72018758, -87.65671845)"
2016,250087,Fannie Emanuel,Submitted,3916 W. Washington,60624,,,WEST GARFIELD PARK,Multifamily Housing,"94,952",1963,1,,100,"707,061.9",,,,,7.4,23.4,7.4,23.4,130.3,1.4,41.88234002,-87.72390213,"(41.88234002, -87.72390213)"
2016,253991,(IL546) - Pac Lofts,Submitted,1735 N. Paulina,60622,,,West Town,Multifamily Housing,"104,905",2006,1,,42,"3,610,766.1","4,968,712.9",,,,81.8,157.8,85.1,157.7,929.5,8.9,41.9134254,-87.67006,"(41.9134254, -87.67006)"
2016,251929,600 S Michigan,Submitted,600 S Michigan,606051996,,,LOOP,College/University,"175,129",1960,1,,,"10,767,924","6,256,441.6",,,,97.2,230.6,102.9,236.6,"2,317.1",13.2,41.87405317,-87.62482805,"(41.87405317, -87.62482805)"
2016,252295,Renaissance Saint Luke,Submitted,1501 W. Belmont Ave.,60657,,,LAKE VIEW,Multifamily Housing,"75,000",2005,1,,100,"964,525.7","1,603,996",,,,34.2,62.8,35.6,64.1,263,3.5,41.93970456,-87.6663379,"(41.93970456, -87.6663379)"
2018,250034,Broadway Armory,Submitted,5917 North Broadway,60660,2.0,false,EDGEWATER,Other - Recreation,"157,000",1916,1,"1,286",,"4,187,803.5","8,013,912.6",,,,77.7,128.3,78,128.1,"1,122.4",7.1,41.9891405,-87.65967018,"(41.9891405, -87.65967018)"
2018,174155,Sovereign- ID#174155,Submitted,1040 W Granville,60660,1.0,false,EDGEWATER,Multifamily Housing,"140,000",1925,1,"15,263",1,"4,715,264.6","18,847,699.8",,,,168.3,235.7,170,236.8,"1,785.5",12.8,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2017,251269,USEF GC Century Tower LLC,Submitted,182 W Lake St,60601,,,LOOP,Multifamily Housing,"447,300",1930,1,,87,"7,561,545","13,245,700",,,,46.5,84.2,49.5,87.3,"2,101.6",4.7,41.885758,-87.633762,"(41.885758, -87.633762)"
2018,251671,Sherwood Ele-CPS,Submitted,245 W 57TH ST,60621,1.0,false,ENGLEWOOD,K-12 School,"52,237",1951,1,761,24,"1,455,576.3","4,096,507.8",,,,106.3,160.4,101.7,155.5,459.7,8.8,41.79063666,-87.63226193,"(41.79063666, -87.63226193)"
2018,250106,Maudelle Brown Bousfield Apartments,Submitted,4949 S. COTTAGE GROVE,60615,3.5,false,KENWOOD,Multifamily Housing,"67,320",1961,1,"2,822",78,"1,427,642.2","6,698,732.7",,,,120.7,163.9,122.6,165.8,593.3,8.8,41.80460403,-87.6060299,"(41.80460403, -87.6060299)"
2017,172037,Bishop Plaza,Submitted,1400-24 W. 47th Street,60609,,,NEW CITY,Strip Mall,"62,183",1981,2,,,"2,193,561","1,467,283",,,,58.9,123.5,,,442.9,7.1,41.80996786,-87.6606919,"(41.80996786, -87.6606919)"
2017,251872,Goode High S-CPS,Submitted,7651 South Homan Ave,60652,,,ASHBURN,K-12 School,"208,200",2012,1,,46,"10,637,231","1,222,792",,,,57,166.6,57.8,168.9,"2,031.7",9.8,41.753986,-87.707413,"(41.753986, -87.707413)"
2017,251754,Murray-CPS,Submitted,5335 S KENWOOD AVE,60615,,,HYDE PARK,K-12 School,"73,984",1959,1,,29,"3,684,639","3,247,046",,,,93.7,202.5,99.6,207.1,853.7,11.5,41.79867799,-87.59280228,"(41.79867799, -87.59280228)"
2018,250155,NMH 211 East Ontario,Submitted,211 East Ontario,60611,2.0,false,NEAR NORTH SIDE,Office,"188,172",1983,1,"2,797",35,"14,288,371",,,,,75.9,212.6,74.9,209.7,"2,377.1",12.6,41.89311288,-87.62202043,"(41.89311288, -87.62202043)"
2017,252121,"15094 Chicago (Lurie), IL - US Central",Submitted,211 East Grand,60611,,,NEAR NORTH SIDE,Hotel,"106,200",2012,1,,49,"5,785,964","2,913,600",,,,81.9,199.9,83.9,201.9,"1,224.5",11.5,41.89145765,-87.62213489,"(41.89145765, -87.62213489)"
2016,159936,7130 Cyril Court Apartments,Submitted,7130 S. Cyril Ct.,60649,,,SOUTH SHORE,Multifamily Housing,"81,140",1929,1,,33,"1,341,714.4","8,418,473",,,,120.3,160.9,132.7,173.9,694.5,8.6,41.76506128,-87.57735119,"(41.76506128, -87.57735119)"
2015,175953,Hotel Blake,Submitted,500 S Dearborn Street,60605,,,LOOP,Hotel,"150,000",1896,1,,,"6,572,614","8,167,240",,,,98.3,194.8,100.2,195.2,"1,754",11.7,41.868632120000001,-87.627306869999998,"(41.86863212, -87.62730687)"
2015,251952,Hicks,Submitted,970 E.59th St.,60637,,,HYDE PARK,Laboratory,"53,522",1931,1,,,"4,048,792",,"3,164,100",,,134.80000000000001,308.7,134.80000000000001,308.7,"1,024",19.100000000000001,41.787765,-87.601883999999998,"(41.787765, -87.601884)"
2015,175679,240 N. Ashland,Submitted,240 N. Ashland,60607,,,NEAR WEST SIDE,Office,"81,887",1900,1,,98,"1,546,683","941,887",,,,30.4,71.400000000000006,31.1,71.5,361,4.4000000000000004,41.886554820000001,-87.667604060000002,"(41.88655482, -87.66760406)"
2018,130379,444 North Wabash,Submitted,444 North Wabash,60611,4.0,false,NEAR NORTH SIDE,Office,"57,780",1895,1,"1,462",,"3,189,274.2","4,202,495.7",,,,127.9,230.9,125.9,228.7,753.8,13,41.89014125,-87.62668588,"(41.89014125, -87.62668588)"
2018,160026,East Point Condominium Association,Submitted,6101 N Sheridan Road East,60660,3.0,false,EDGEWATER,Multifamily Housing,"315,190",1968,1,"7,262",69,"13,944,871.3",,,,,44.2,123.9,43.3,121.2,"2,319.9",7.4,41.99252588,-87.65505628,"(41.99252588, -87.65505628)"
2015,252091,1301 East 47th Street,Submitted,1301 East 47th Street,60653,,,KENWOOD,Other - Recreation,"92,000",1999,1,,,"3,581,150","71,321",,,,39.700000000000003,123,39.799999999999997,123.1,723,7.9,41.80917058,-87.593955429999994,"(41.80917058, -87.59395543)"
2016,102803,235-Senior Suites of New City,Submitted,4845 S. Western Avenue,60609,,,NEW CITY,Senior Care Community,"89,556",2004,1,,46,"2,716,938.1","5,056,700.1",,,,86.8,154.5,91.9,158.7,769.4,8.6,41.81195152,-87.65512794,"(41.81195152, -87.65512794)"
2016,251796,Chippewa Apartments,Submitted,5050 South East End Avenue,60615,,,KENWOOD,Multifamily Housing,"74,550",1951,1,,63,"1,246,137.5","6,033,274.4",,,,97.6,137.5,106.5,146.8,550.1,7.4,41.80322573,-87.58572889,"(41.80322573, -87.58572889)"
2018,244318,Edge Lofts & Tower Condominium Association,Submitted,210 South Des Plaines Street,60661,1.0,false,NEAR WEST SIDE,Multifamily Housing,"237,826",2004,1,"8,166",17,"9,005,165.4","19,439,232.8",,,,119.6,191.8,120.2,192.3,"2,530.6",10.6,41.87894567,-87.64445559,"(41.87894567, -87.64445559)"
2017,161204,Illinois College of Optometry,Submitted,3241 South Michigan Ave,60616,,,DOUGLAS,College/University,"333,084",1968,2,,,"13,417,113","11,348,161",,,,74.4,162.3,74.2,161.8,"3,083.5",9.3,41.83550388,-87.62254535,"(41.83550388, -87.62254535)"
2015,241405,Kinzie Park Tower Condominium Association,Submitted,501 N. Clinton St.,60654,,,WEST TOWN,Multifamily Housing,"292,095",1999,1,,9,"11,545,420","20,158,943",,,,108.5,196.6,113.6,201.2,"3,390",11.6,41.89102115,-87.642190940000006,"(41.89102115, -87.64219094)"
2015,250176,Aviation Administration Building,Submitted,O'Hare Int'l Airport,60666,,,OHARE,Office,"166,041",1943,1,,56,"10,262,921","5,789,800",,,,96.7,230.7,97.3,230.7,"2,370",14.3,41.99489655,-87.887751649999998,"(41.99489655, -87.88775165)"
2017,159283,401 South Clinton,Submitted,401 S Clinton St,60607,,,NEAR WEST SIDE,Office,"163,900",1996,1,,36,"15,374,933",,,,,93.8,294.6,95.8,301,"2,842.7",17.3,41.87634749,-87.64069198,"(41.87634749, -87.64069198)"
2018,242732,The Residences at Hudson & Huron Condominium Association,Submitted,451 W. Huron St.,60654,4.0,false,NEAR NORTH SIDE,Multifamily Housing,"218,635",2007,1,"5,699",93,"3,605,487.7","7,194,722.3",,,,49.4,80.7,48,78.8,982,4.5,41.89447341,-87.64046966,"(41.89447341, -87.64046966)"
2016,129920,The Thompson Building,Submitted,350 N. Clark St.,60654,,,NEAR NORTH SIDE,Office,"111,033",1912,1,,32,"9,668,120.4","2,457,372.2",,,,109.2,296.7,112.5,303.5,"1,912.6",17.2,41.88857037,-87.63107707,"(41.88857037, -87.63107707)"
2018,130442,210-220 N Green,Submitted,210 N Green Street,60607,4.0,false,NEAR WEST SIDE,Office,"92,741",1893,1,"1,659",79,"5,331,891.5","133,300",,,,58.9,162.5,58.9,162.5,894.1,9.6,41.88630274,-87.649191,"(41.88630274, -87.649191)"
2016,157919,North Park Village Apartments,Submitted,"5801 N. Pulaski Rd., Bldg. H",60646,,,NORTH PARK,Residential Care Facility,"275,000",1913,1,,,"8,468,010.8","10,699,571.3",,,,69.7,137.5,69.7,137.5,"2,129.1",7.7,41.98580055,-87.72846172,"(41.98580055, -87.72846172)"
2016,160280,"The Ritz-Carlton Residences, Chicago, Magnificent Mile",Submitted,118 E Erie Street,60611,,,NEAR NORTH SIDE,Multifamily Housing,"326,409",2012,1,,13,"10,100,035.2","13,861,699.7",,"12,988,283.7",,113.2,181.5,114.5,184.5,,,41.89444458,-87.62463695,"(41.89444458, -87.62463695)"
2016,250124,Albert Merritt Billings,Submitted,950 East 59th St.,60637,,,HYDE PARK,Office,"488,322",1927,1,,81,"19,808,246.6",,"18,363,719.7",,,78.2,172.6,83.1,178.5,"4,870.4",10,41.787764,-87.602285,"(41.787764, -87.602285)"
2017,160270,Grand Kingsbury LLC,Submitted,520 N. Kingsbury,60654,,,NEAR NORTH SIDE,Multifamily Housing,"497,185",2007,1,,37,"14,747,077","28,901,087",,,,87.8,154.2,92.5,158.7,"4,261.7",8.6,41.89101955,-87.64008503,"(41.89101955, -87.64008503)"
2018,104385,6001 N KENMORE AVE,Not Submitted,6001 N KENMORE AVE,60660,0.0,false,EDGEWATER,,"53,334",,1,,,,,,,,,,,,,,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2016,124236,830 North Michigan,Submitted,830 N Michigan,60611,,,NEAR NORTH SIDE,Enclosed Mall,"126,000",1966,1,,,"16,199,442.4",,,,,128.6,403.7,128.6,403.7,"2,985.9",23.7,41.89783892,-87.62465018,"(41.89783892, -87.62465018)"
2018,175889,The Scott Condominium Association,Submitted,60-70 E. Scott St.,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,"80,419",1918,2,"1,673",100,"857,381","1,433,322",,,,28.5,48.6,28.2,47.7,218.8,2.7,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,252071,Library Towers Condo Association,Submitted,520 S State Street,60605,3.5,false,LOOP,Multifamily Housing,"363,761",2008,1,"7,645",71,"7,888,810.1","16,655,161.8",,,,67.5,108.8,65.5,105.6,"2,197.1",6,41.87510719,-87.6279746,"(41.87510719, -87.6279746)"
2017,129303,03441-Ashland & Wellington,Submitted,2940 North Ashland,60657,,,LAKE VIEW,Supermarket/Grocery Store,"74,182",1982,1,,73,"12,163,586","3,860,200",,,,216,569.5,220.5,572.4,"2,454",33.1,41.93553968,-87.66854739,"(41.93553968, -87.66854739)"
2018,252319,Lakeside Terrace (7425 S. South Shore Dr.),Submitted,7425 S. South Shore Dr.,60649,1.0,false,SOUTH SHORE,Multifamily Housing,"55,352",1926,1,"5,746",6,"438,257.8","10,925,258.1",,,,205.3,229.4,209.1,233.4,653.2,11.8,41.76149298,-87.55802925,"(41.76149298, -87.55802925)"
2017,115376,Conservancy at North Park Condo Assoc IV,Submitted,3950 W. Bryn Mawr Ave.,60659,,,NORTH PARK,Multifamily Housing,"54,096",1995,1,,95,"836,827","2,487,229",,,,61.4,96.9,65.7,100.5,286.8,5.3,41.99046172,-87.70620782,"(41.99046172, -87.70620782)"
2017,251351,Owens-CPS,Submitted,11445 S State St,60628,,,ROSELAND,K-12 School,"75,744",1980,1,,6,"3,441,234","4,936,456",,,,110.6,211.1,120.4,225.5,898.5,11.9,41.68572209,-87.62254397,"(41.68572209, -87.62254397)"
2015,251417,Chalmers-CPS,Submitted,2745 W Roosevelt Rd,60608,,,NORTH LAWNDALE,K-12 School,"68,184",1963,1,,10,"2,890,483","3,211,470",,,,89.5,182.6,92.9,186.2,751,11,41.86604466,-87.695468210000001,"(41.86604466, -87.69546821)"
2016,101549,Chicago Board Options Exchange,Submitted,400 South LaSalle Street,60605,,,LOOP,Financial Office,"348,589",1983,1,,66,"63,902,460.9",,,,,183.3,575.6,185.5,582.4,"11,778.6",33.8,41.87646435,-87.63221179,"(41.87646435, -87.63221179)"
2018,251602,Otoole Elementary -CPS,Exempt,6550 S Seeley Ave,60636,,true,WEST ENGLEWOOD,,"96,700",,1,854,,,,,,,,,,,,,41.7745103,-87.67580793,"(41.7745103, -87.67580793)"
2016,172627,St. Paul House,Submitted,3800 N Califoria,60618,,,IRVING PARK,Senior Care Community,"119,280",1920,1,,3,"6,566,881.9","10,850,343.5",,,,146,268.4,155.8,273.9,"1,786.7",15,41.95061647,-87.69877898,"(41.95061647, -87.69877898)"
2016,160270,Grand Kingsbury LLC,Submitted,520 N. Kingsbury,60654,,,NEAR NORTH SIDE,Multifamily Housing,"497,185",2007,1,,42,"15,584,883.2","27,035,586.4",,,,85.7,155.5,91.3,159.4,"4,308.6",8.7,41.89101955,-87.64008503,"(41.89101955, -87.64008503)"
2018,251705,Yale -CPS,Exempt,7025 S Princeton Ave,60621,,true,GREATER GRAND CROSSING,,"61,667",,1,"3,793",,,,,,,,,,,,,41.76677134,-87.63188829,"(41.76677134, -87.63188829)"
2014,100447,211 E. Chicago Ave.,Submitted,211 E. Chicago Ave.,60611,,,NEAR NORTH SIDE,Office,"394,230",1965,1,,85,"15,403,962","17,932,947",,,,85,171,81,167,"4,047",10.27,41.89644968,-87.62256575,"(41.89644968, -87.62256575)"
2017,158654,The Belden Stratford,Submitted,2300 North Lincoln Park West,60614,,,LINCOLN PARK,Multifamily Housing,"269,400",1923,1,,8,"10,854,500","16,202,533",,,,100.4,189.7,106.1,194.3,"2,867.5",10.6,41.92385037,-87.63654356,"(41.92385037, -87.63654356)"
2016,160368,River Bank Lofts Condominium Association,Submitted,550 N. Kingsbury St.,60610,,,NEAR NORTH SIDE,Multifamily Housing,"257,529",1905,1,,91,"4,629,753","5,434,619.3",,,,39.1,78.6,41.2,80,"1,142",4.4,41.89198248,-87.6407554,"(41.89198248, -87.6407554)"
2018,101798,HEADQUARTERS Q12380,Submitted,225 W. RANDOLPH,60606,3.0,false,LOOP,Office,"976,496",1968,1,"6,999",58,"36,584,590","55,481,931.2",,"18,603,526",,113.3,181.9,110.8,178.2,,,41.88411639,-87.63478478,"(41.88411639, -87.63478478)"
2018,125763,Kmart,Exempt,7050 S Pulaski Rd,60629,,true,WEST LAWN,,"96,268",,1,"3,832",,,,,,,,,,,,,41.76348715,-87.72390353,"(41.76348715, -87.72390353)"
2018,106221,534 West Stratford,Submitted,532 - 536 West Stratford Place,60657,4.0,false,LAKE VIEW,Multifamily Housing,"158,002",1926,1,"3,314",93,"1,266,882.4","9,743,511.6",,,,69.7,87.2,70.4,88,728.3,4.6,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2016,251619,Bouchet Elem-CPS,Submitted,7355 S Jeffrey Blvd,60649,,,SOUTH SHORE,K-12 School,"141,329",1903,1,,29,"3,875,830.7","8,638,573.5",,,,88.5,150.3,98.4,163.8,"1,173.2",8.3,41.76125742,-87.57572455,"(41.76125742, -87.57572455)"
2017,251866,Chicago Bulls College Prep,Submitted,2040 W Adams,60612,,,NEAR WEST SIDE,K-12 School,"115,289",1905,1,,84,"3,194,103","4,400,028",,,,65.9,127.1,,,824.3,7.1,41.87909335,-87.67841947,"(41.87909335, -87.67841947)"
2015,160445,Cobbler Square,Submitted,1350 N Wells St,60610,,,NEAR NORTH SIDE,Multifamily Housing,"253,620",1980,7,,97,"4,072,672","9,006,023",,,,51.6,87.7,53.4,89.6,"1,297",5.0999999999999996,41.90706428,-87.635039860000006,"(41.90706428, -87.63503986)"
2015,251332,Ray Meyer Fitness and Recreation Center,Submitted,2235 N. Sheffield,60615,,,LINCOLN PARK,College/University,"117,435",1999,1,,,"6,736,830","10,170,155",,,,144,271.10000000000002,146.80000000000001,272.60000000000002,"1,894",16.100000000000001,41.922656000000003,-87.653447,"(41.922656, -87.653447)"
2016,160412,Baumhart Hall-ID#160412,Submitted,26 E Pearson,60611,,,NEAR NORTH SIDE,Residence Hall/Dormitory,"246,327",2006,1,,73,"7,578,584.3","9,256,299.8",,,,68.3,136.1,72.4,138.5,"1,888.5",7.7,41.89756642,-87.62726075,"(41.89756642, -87.62726075)"
2017,160325,G & A Senior Residence at Eastgate Village,Submitted,300 E. 26th street,60616,,,NEAR SOUTH SIDE,Multifamily Housing,"104,388",2009,1,,93,"894,928","5,775,247",,,,63.9,85,68.5,89.8,472.2,4.5,41.84603122,-87.6203649,"(41.84603122, -87.6203649)"
2018,254096,350 W Belden,Submitted,350 W Belden Ave,60614,4.0,false,Lincoln Park,Multifamily Housing,"140,220",1955,1,"2,853",94,"2,652,301.1","2,626,100.1",,,,37.6,72.6,38,73.1,580.7,4.1,41.9217371,-87.65392,"(41.9217371, -87.65392)"
2017,158095,O'Hare Plaza II,Submitted,8755 W. Higgins Road,60631,,,OHARE,Office,"256,010",1969,1,,81,"13,628,265",,,"17,791,010",,122.7,236.6,124.9,243.6,"3,457.4",13.5,41.98655423,-87.84550445,"(41.98655423, -87.84550445)"
2016,260150,Cummings Life Science Center,Submitted,920 E. 58th St.,60637,,,HYDE PARK,Laboratory,"172,408",1973,1,,,"44,552,394.7",,"52,727,039.9",,,564.2,"1,179.3",569.2,"1,174.9","11,712.9",67.9,41.78987998,-87.60276375,"(41.78987998, -87.60276375)"
2016,242264,Malibu East Condominium,Submitted,6033 N Sheridan Rd,60660,,,EDGEWATER,Multifamily Housing,"987,600",1972,1,,52,"41,197,443.4",,,,,41.7,131,43.9,137.8,"7,593.6",7.7,41.9919241,-87.65476923,"(41.9919241, -87.65476923)"
2017,252268,Heritage Woods of Chicago,Submitted,2800 West Fulton,60612,,,EAST GARFIELD PARK,Senior Care Community,"73,518",2000,1,,18,"2,857,525","4,890,713",,,,105.4,191.9,112.5,199.3,788.1,10.7,41.88654749,-87.69695112,"(41.88654749, -87.69695112)"
2015,251528,Oglesby-CPS,Submitted,7646 S Green St,60620,,,AUBURN GRESHAM,K-12 School,"77,140",1907,1,,60,"1,294,661","4,361,624",,,,73.3,112.1,78.099999999999994,117.4,492,6.4,41.75480348,-87.646002820000007,"(41.75480348, -87.64600282)"
2018,151835,C0500LAR (27945),Submitted,500 S LARAMIE,60644,2.0,false,AUSTIN,Multifamily Housing,"50,000",1929,1,"1,247",45,"595,373.5","4,482,901.8",,,,101.6,127.5,97.5,123.2,337.2,6.7,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2018,250082,Armour Square Apartments,Submitted,3120-3250 s. Wentworth Ave,60609,2.5,false,ARMOUR SQUARE,Multifamily Housing,"313,167",1970,4,"4,928",55,"4,333,666.5","28,619,959",,,,105.2,134.7,102.4,131.2,"2,241.1",7.2,41.83768003,-87.631691,"(41.83768003, -87.631691)"
2018,159659,3130 N. Lake Shore Apartments,Submitted,3130 N. Lake Shore Drive,60657,2.0,false,LAKE VIEW,Multifamily Housing,"236,406",1958,1,"7,042",46,"4,513,472.1","21,130,983.4",,,,108.5,147.3,109,147.9,"1,873.2",7.9,41.93859162,-87.63854993,"(41.93859162, -87.63854993)"
2017,124236,830 North Michigan,Submitted,830 N Michigan,60611,,,NEAR NORTH SIDE,Enclosed Mall,"126,000",1966,1,,,"15,577,128",,,,,123.6,388.2,122.7,385.2,"2,880.1",22.9,41.89783892,-87.62465018,"(41.89783892, -87.62465018)"
2016,119504,The Promenade Condominium Association,Submitted,1201 W Adams,60607,,,NEAR WEST SIDE,Multifamily Housing,"84,000",2001,1,,20,"4,229,361.7","4,269,609.2",,,,101.2,211.5,104.6,212,"1,006.3",12,41.87879651,-87.6574532,"(41.87879651, -87.6574532)"
2016,251634,Calmeca Fine-CPS,Submitted,3456 W 38th Street,60632,,,BRIGHTON PARK,K-12 School,"108,624",2010,1,,42,"4,941,377.8","1,540,834.6",,,,59.7,157.7,60.8,157.4,992.6,9.1,41.82509374,-87.7114156,"(41.82509374, -87.7114156)"
2015,101838,191 North Wacker,Submitted,191 North Wacker Drive,60606,,,LOOP,Office,"778,325",2003,1,,89,"41,463,784",,,,,53.3,167.3,54.1,170,"8,331",10.7,41.885382559999996,-87.636438490000003,"(41.88538256, -87.63643849)"
2017,157919,North Park Village Apartments,Submitted,"5801 N. Pulaski Rd., Bldg. H",60646,,,NORTH PARK,Residential Care Facility,"275,000",1913,1,,,"8,934,373","10,699,571",,,,71.4,142.9,71.6,143.4,"2,220.2",8.1,41.98580055,-87.72846172,"(41.98580055, -87.72846172)"
2016,251891,Westinghouse-CPS,Submitted,3301 W FRANKLIN BLVD,60624,,,HUMBOLDT PARK,K-12 School,"225,314",1990,1,,20,"12,381,015.2","5,550,006.8",,,,79.6,198.4,81.4,197,"2,576.9",11.4,41.889761,-87.709911,"(41.889761, -87.709911)"
2017,251360,Armour Eleme-CPS,Submitted,950 W 33rd Place,60608,,,BRIDGEPORT,K-12 School,"112,995",2014,1,,93,"1,118,228","2,016,790",,,,27.7,49.8,28.1,50.8,313.9,2.8,41.83408724,-87.65006375,"(41.83408724, -87.65006375)"
2018,160085,The Clare,Submitted,55 E Pearson St.,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,"628,040",2008,1,"23,821",1,"35,212,590.6","62,362,255.8",,,,155.4,261.3,155,260.8,"9,170.5",14.6,41.89727458,-87.62635153,"(41.89727458, -87.62635153)"
2017,101507,5148 N Kedzie Ave,Submitted,5148 N Kedzie Ave,60625,,,NORTH PARK,College/University,"113,740",1958,1,,,"4,310,502","20,671,831",,,,219.6,309.8,238.1,329.2,"1,895",16.7,41.97507877,-87.70870589,"(41.97507877, -87.70870589)"
2017,251616,Hanson Park-CPS,Submitted,2301 N Central Ave,60639,,,BELMONT CRAGIN,K-12 School,"132,816",1959,1,,91,"1,804,924","6,168,474",,,,60,91.4,65.5,98.4,661.4,5,41.922252,-87.765857,"(41.922252, -87.765857)"
2015,251529,Lovett Eleme-CPS,Submitted,6333 W Bloomingdale Ave,60639,,,AUSTIN,K-12 School,"85,200",1927,1,,51,"1,418,738","5,340,524",,,,79.3,118.1,84.5,123.5,569,6.7,41.912785999999997,-87.78313,"(41.912786, -87.78313)"
2015,138872,Windy City Fieldhouse,Submitted,2367 West Logan Blvd,60647,,,LOGAN SQUARE,Other - Recreation,"58,004",1997,1,,,"2,111,608","1,921,000",,,,69.5,149.1,72.400000000000006,151.9,526,9.1,41.928926519999997,-87.687323919999997,"(41.92892652, -87.68732392)"
2015,174126,Pete's 118th,Submitted,3454 3620 E. 118th Street,60617,,,HEGEWISCH,Supermarket/Grocery Store,"54,000",1980,1,,50,"9,731,768","5,330,200",,,,278.89999999999998,669.5,290.89999999999998,679.1,"2,238",41.5,41.680950000000003,-87.535551999999996,"(41.68095, -87.535552)"
2016,175383,Chicago Metropolitan Housing Development Corporation,Submitted,5152-5178 S. King Dr.,60615,,,WASHINGTON PARK,Multifamily Housing,"58,656",1915,1,,65,"382,788.9","4,273,495.3",,,,79.4,97,88.2,106,297.5,5.1,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2015,159421,Lake Meadows 7,Submitted,400 E. 33rd Street,60616,,,DOUGLAS,Multifamily Housing,"303,979",1956,1,,18,"2,290,619","44,404,460",,,,153.6,177,161.5,185.3,"2,819",9.3000000000000007,41.835214069999999,-87.616175040000002,"(41.83521407, -87.61617504)"
2016,173632,The Chicago Building,Submitted,7 West Madison Street,60603,,,LOOP,Residence Hall/Dormitory,"104,965",1904,1,,,"3,106,181.1","5,478,800",,"1,558,080",,96.6,162.6,101,167.3,978.7,9.3,41.88201315,-87.62821922,"(41.88201315, -87.62821922)"
2017,159573,The Patricians,Submitted,401 - 411 W. Fullerton Parkway,60614,,,LINCOLN PARK,Multifamily Housing,"189,852",1927,1,,48,"3,378,887","18,077,196",,,,113,155.9,122.7,166.1,"1,584.9",8.3,41.92527418,-87.63936489,"(41.92527418, -87.63936489)"
2017,242048,3550 N Lake Shore Drive,Submitted,3550 N Lake Shore Dr.,60657,,,LAKE VIEW,Multifamily Housing,"683,035",1962,1,,74,"12,986,041","38,562,000",,,,75.5,119,80.6,124.4,"4,449.3",6.5,41.94795804,-87.64383164,"(41.94795804, -87.64383164)"
2018,101765,77 West Wacker Drive,Submitted,77 W. Wacker Drive,60601,4.0,false,LOOP,Office,"1,139,848",1992,1,"17,638",62,"64,710,627.2",,,,,56.8,159,56.3,157.6,"10,765.5",9.4,41.88651883,-87.630542,"(41.88651883, -87.630542)"
